Part.Num,SubID,DOT,DOB,Age.Mo,Age.Yr,Gender,L1,Add language,Location,Nationality,Experimenter,Group,QNI_cond,QNI_order,Order_un,QNI_term,QNI_type,QNI_setsize,QNI_score,QNI_precision,GN_order,GN_request,GN_ans,GN_score,GN_KL,HighCount,Exclusion,Comment
43,081618-LD,8/16/18,9/2/14,47,3.92,M,Français,none,Jardin Urbain,Quebec,EM,Morpho,B,2,,pretest,pretest,tous,1,,1,4,4,1,2K,1,no,
43,081618-LD,8/16/18,9/2/14,47,3.92,M,Français,none,Jardin Urbain,Quebec,EM,Morpho,B,2,,pretest,pretest,3,0,,1,2,2,1,2K,1,no,
43,081618-LD,8/16/18,9/2/14,47,3.92,M,Français,none,Jardin Urbain,Quebec,EM,Morpho,B,2,,tous,tous,tous,1,,1,3,5,0,2K,1,no,
43,081618-LD,8/16/18,9/2/14,47,3.92,M,Français,none,Jardin Urbain,Quebec,EM,Morpho,B,2,,des,pluriel,1,1,,1,1,1,1,2K,1,no,
43,081618-LD,8/16/18,9/2/14,47,3.92,M,Français,none,Jardin Urbain,Quebec,EM,Morpho,B,2,,tous,tous,3,0,,1,3,3,1,2K,1,no,
43,081618-LD,8/16/18,9/2/14,47,3.92,M,Français,none,Jardin Urbain,Quebec,EM,Morpho,B,2,1,un,singulier,2,0,,1,4,tous,0,2K,1,no,
43,081618-LD,8/16/18,9/2/14,47,3.92,M,Français,none,Jardin Urbain,Quebec,EM,Morpho,B,2,1,un,singulier,1,0,,1,6,8,0,2K,1,no,
43,081618-LD,8/16/18,9/2/14,47,3.92,M,Français,none,Jardin Urbain,Quebec,EM,Morpho,B,2,,des,pluriel,2,0,,1,2,2,1,2K,1,no,
43,081618-LD,8/16/18,9/2/14,47,3.92,M,Français,none,Jardin Urbain,Quebec,EM,Morpho,B,2,2,un,singulier,1,1,,1,6,tous,0,2K,1,no,
43,081618-LD,8/16/18,9/2/14,47,3.92,M,Français,none,Jardin Urbain,Quebec,EM,Morpho,B,2,,des,pluriel,1,0,,1,3,6,0,2K,1,no,
43,081618-LD,8/16/18,9/2/14,47,3.92,M,Français,none,Jardin Urbain,Quebec,EM,Morpho,B,2,2,un,singulier,2,1,,1,2,2,1,2K,1,no,
43,081618-LD,8/16/18,9/2/14,47,3.92,M,Français,none,Jardin Urbain,Quebec,EM,Morpho,B,2,,tous,tous,3,1,,1,4,8,0,2K,1,no,
43,081618-LD,8/16/18,9/2/14,47,3.92,M,Français,none,Jardin Urbain,Quebec,EM,Morpho,B,2,,tous,tous,tous,1,,1,1,1,1,2K,1,no,
43,081618-LD,8/16/18,9/2/14,47,3.92,M,Français,none,Jardin Urbain,Quebec,EM,Morpho,B,2,,des,pluriel,2,1,,,,,,2K,1,no,
43,081618-LD,8/16/18,9/2/14,47,3.92,M,Français,none,Jardin Urbain,Quebec,EM,Morpho,B,2,,tous,tous,3,0,,,,,,2K,1,no,
43,081618-LD,8/16/18,9/2/14,47,3.92,M,Français,none,Jardin Urbain,Quebec,EM,Morpho,B,2,,des,pluriel,2,1,,,,,,2K,1,no,
43,081618-LD,8/16/18,9/2/14,47,3.92,M,Français,none,Jardin Urbain,Quebec,EM,Morpho,B,2,3,un,singulier,2,1,,,,,,2K,1,no,
43,081618-LD,8/16/18,9/2/14,47,3.92,M,Français,none,Jardin Urbain,Quebec,EM,Morpho,B,2,,des,pluriel,1,0,,,,,,2K,1,no,
43,081618-LD,8/16/18,9/2/14,47,3.92,M,Français,none,Jardin Urbain,Quebec,EM,Morpho,B,2,3,un,singulier,1,1,,,,,,2K,1,no,
43,081618-LD,8/16/18,9/2/14,47,3.92,M,Français,none,Jardin Urbain,Quebec,EM,Morpho,B,2,,tous,tous,tous,1,,,,,,2K,1,no,
44,081518-GP,8/15/18,2/23/16,29,2.42,F,Français,none,Jardin Urbain,Quebec,EM,Morpho,A,1,,pretest,pretest,tous,1,,2,1,1,1,1K,NA,yes,didn't perform last task
44,081518-GP,8/15/18,2/23/16,29,2.42,F,Français,none,Jardin Urbain,Quebec,EM,Morpho,A,1,,pretest,pretest,3,"1,1",,2,3,3,1,1K,NA,yes,didn't perform last task
44,081518-GP,8/15/18,2/23/16,29,2.42,F,Français,none,Jardin Urbain,Quebec,EM,Morpho,A,1,,pretest,pretest,tous,1,,2,4,tous,0,1K,NA,yes,didn't perform last task
44,081518-GP,8/15/18,2/23/16,29,2.42,F,Français,none,Jardin Urbain,Quebec,EM,Morpho,A,1,,pretest,pretest,3,"1,0",,2,6,tous,0,1K,NA,yes,didn't perform last task
44,081518-GP,8/15/18,2/23/16,29,2.42,F,Français,none,Jardin Urbain,Quebec,EM,Morpho,A,1,1,un,singulier,1,1,,2,2,2,1,1K,NA,yes,didn't perform last task
44,081518-GP,8/15/18,2/23/16,29,2.42,F,Français,none,Jardin Urbain,Quebec,EM,Morpho,A,1,,tous,tous,3,0,,2,6,tous,0,1K,NA,yes,didn't perform last task
44,081518-GP,8/15/18,2/23/16,29,2.42,F,Français,none,Jardin Urbain,Quebec,EM,Morpho,A,1,,des,pluriel,2,1,,2,3,2,0,1K,NA,yes,didn't perform last task
44,081518-GP,8/15/18,2/23/16,29,2.42,F,Français,none,Jardin Urbain,Quebec,EM,Morpho,A,1,,tous,tous,3,1,,2,2,tous,0,1K,NA,yes,didn't perform last task
44,081518-GP,8/15/18,2/23/16,29,2.42,F,Français,none,Jardin Urbain,Quebec,EM,Morpho,A,1,,des,pluriel,1,1,,2,4,tous,0,1K,NA,yes,didn't perform last task
44,081518-GP,8/15/18,2/23/16,29,2.42,F,Français,none,Jardin Urbain,Quebec,EM,Morpho,A,1,,tous,tous,tous,1,,2,1,1,1,1K,NA,yes,didn't perform last task
44,081518-GP,8/15/18,2/23/16,29,2.42,F,Français,none,Jardin Urbain,Quebec,EM,Morpho,A,1,1,un,singulier,2,1,,2,1,1,1,1K,NA,yes,didn't perform last task
44,081518-GP,8/15/18,2/23/16,29,2.42,F,Français,none,Jardin Urbain,Quebec,EM,Morpho,A,1,2,un,singulier,1,1,,2,6,tous,0,1K,NA,yes,didn't perform last task
44,081518-GP,8/15/18,2/23/16,29,2.42,F,Français,none,Jardin Urbain,Quebec,EM,Morpho,A,1,,des,pluriel,1,1,,2,4,tous,0,1K,NA,yes,didn't perform last task
44,081518-GP,8/15/18,2/23/16,29,2.42,F,Français,none,Jardin Urbain,Quebec,EM,Morpho,A,1,2,un,singulier,2,1,,2,2,tous,0,1K,NA,yes,didn't perform last task
44,081518-GP,8/15/18,2/23/16,29,2.42,F,Français,none,Jardin Urbain,Quebec,EM,Morpho,A,1,,des,pluriel,1,1,,2,3,tous,0,1K,NA,yes,didn't perform last task
44,081518-GP,8/15/18,2/23/16,29,2.42,F,Français,none,Jardin Urbain,Quebec,EM,Morpho,A,1,,tous,tous,tous,1,,,,,,1K,NA,yes,didn't perform last task
44,081518-GP,8/15/18,2/23/16,29,2.42,F,Français,none,Jardin Urbain,Quebec,EM,Morpho,A,1,3,un,singulier,1,1,,,,,,1K,NA,yes,didn't perform last task
44,081518-GP,8/15/18,2/23/16,29,2.42,F,Français,none,Jardin Urbain,Quebec,EM,Morpho,A,1,3,un,singulier,2,1,,,,,,1K,NA,yes,didn't perform last task
44,081518-GP,8/15/18,2/23/16,29,2.42,F,Français,none,Jardin Urbain,Quebec,EM,Morpho,A,1,,tous,tous,3,1,,,,,,1K,NA,yes,didn't perform last task
44,081518-GP,8/15/18,2/23/16,29,2.42,F,Français,none,Jardin Urbain,Quebec,EM,Morpho,A,1,,des,pluriel,2,1,,,,,,1K,NA,yes,didn't perform last task
44,081518-GP,8/15/18,2/23/16,29,2.42,F,Français,none,Jardin Urbain,Quebec,EM,Morpho,A,1,,tous,tous,tous,1,,,,,,1K,NA,yes,didn't perform last task
44,081518-GP,8/15/18,2/23/16,29,2.42,F,Français,none,Jardin Urbain,Quebec,EM,Morpho,A,1,,des,pluriel,2,1,,,,,,1K,NA,yes,didn't perform last task
45,082118-SI,8/21/18,8/27/14,47,3.92,M,Français,none,VTP,Quebec,Sarah,Morpho,C,3,,pretest,pretest,tous,1,,2,1,1,1,3K,4,no,
45,082118-SI,8/21/18,8/27/14,47,3.92,M,Français,none,VTP,Quebec,Sarah,Morpho,C,3,,pretest,pretest,3,0,,2,3,3,1,3K,4,no,
45,082118-SI,8/21/18,8/27/14,47,3.92,M,Français,none,VTP,Quebec,Sarah,Morpho,C,3,,pretest,pretest,tous,1,,2,4,6,0,3K,4,no,
45,082118-SI,8/21/18,8/27/14,47,3.92,M,Français,none,VTP,Quebec,Sarah,Morpho,C,3,,pretest,pretest,3,0,,2,6,tous,0,3K,4,no,
45,082118-SI,8/21/18,8/27/14,47,3.92,M,Français,none,VTP,Quebec,Sarah,Morpho,C,3,,tous,tous,tous,1,,2,2,2,1,3K,4,no,
45,082118-SI,8/21/18,8/27/14,47,3.92,M,Français,none,VTP,Quebec,Sarah,Morpho,C,3,,des,pluriel,2,1,,2,6,4,0,3K,4,no,
45,082118-SI,8/21/18,8/27/14,47,3.92,M,Français,none,VTP,Quebec,Sarah,Morpho,C,3,1,un,singulier,2,deux,,2,3,3,1,3K,4,no,
45,082118-SI,8/21/18,8/27/14,47,3.92,M,Français,none,VTP,Quebec,Sarah,Morpho,C,3,,tous,tous,3,0,,2,2,2,1,3K,4,no,
45,082118-SI,8/21/18,8/27/14,47,3.92,M,Français,none,VTP,Quebec,Sarah,Morpho,C,3,,des,pluriel,2,1,deux,2,4,6,0,3K,4,no,
45,082118-SI,8/21/18,8/27/14,47,3.92,M,Français,none,VTP,Quebec,Sarah,Morpho,C,3,,tous,tous,tous,1,,2,1,1,1,3K,4,no,
45,082118-SI,8/21/18,8/27/14,47,3.92,M,Français,none,VTP,Quebec,Sarah,Morpho,C,3,,des,pluriel,2,1,,2,1,1,1,3K,4,no,
45,082118-SI,8/21/18,8/27/14,47,3.92,M,Français,none,VTP,Quebec,Sarah,Morpho,C,3,2,un,singulier,2,0,deux,2,6,4,0,3K,4,no,
45,082118-SI,8/21/18,8/27/14,47,3.92,M,Français,none,VTP,Quebec,Sarah,Morpho,C,3,,des,pluriel,1,1,un,2,4,7,0,3K,4,no,
45,082118-SI,8/21/18,8/27/14,47,3.92,M,Français,none,VTP,Quebec,Sarah,Morpho,C,3,1,un,singulier,1,1,,2,2,2,1,3K,4,no,
45,082118-SI,8/21/18,8/27/14,47,3.92,M,Français,none,VTP,Quebec,Sarah,Morpho,C,3,,tous,tous,3,0,,2,3,3,1,3K,4,no,
45,082118-SI,8/21/18,8/27/14,47,3.92,M,Français,none,VTP,Quebec,Sarah,Morpho,C,3,,des,pluriel,1,un,,,,,,3K,4,no,
45,082118-SI,8/21/18,8/27/14,47,3.92,M,Français,none,VTP,Quebec,Sarah,Morpho,C,3,2,un,singulier,1,1,,,,,,3K,4,no,
45,082118-SI,8/21/18,8/27/14,47,3.92,M,Français,none,VTP,Quebec,Sarah,Morpho,C,3,,tous,tous,tous,1,,,,,,3K,4,no,
45,082118-SI,8/21/18,8/27/14,47,3.92,M,Français,none,VTP,Quebec,Sarah,Morpho,C,3,,des,pluriel,1,1,,,,,,3K,4,no,
45,082118-SI,8/21/18,8/27/14,47,3.92,M,Français,none,VTP,Quebec,Sarah,Morpho,C,3,3,un,singulier,2,0,deux,,,,,3K,4,no,
45,082118-SI,8/21/18,8/27/14,47,3.92,M,Français,none,VTP,Quebec,Sarah,Morpho,C,3,,tous,tous,3,0,,,,,,3K,4,no,
45,082118-SI,8/21/18,8/27/14,47,3.92,M,Français,none,VTP,Quebec,Sarah,Morpho,C,3,3,un,singulier,1,1,,,,,,3K,4,no,
46,082118-LD,8/21/18,4/30/14,51,4.25,M,Français,none,VTP,Quebec,EM,Morpho,A,1,,pretest,pretest,tous,1,,2,1,1,1,2K,3,no,
46,082118-LD,8/21/18,4/30/14,51,4.25,M,Français,none,VTP,Quebec,EM,Morpho,A,1,,pretest,pretest,3,0,,2,3,3,1,2K,3,no,
46,082118-LD,8/21/18,4/30/14,51,4.25,M,Français,none,VTP,Quebec,EM,Morpho,A,1,,pretest,pretest,tous,1,,2,4,6,0,2K,3,no,
46,082118-LD,8/21/18,4/30/14,51,4.25,M,Français,none,VTP,Quebec,EM,Morpho,A,1,,pretest,pretest,3,0,,2,6,9,0,2K,3,no,
46,082118-LD,8/21/18,4/30/14,51,4.25,M,Français,none,VTP,Quebec,EM,Morpho,A,1,1,un,singulier,1,1,,2,2,2,1,2K,3,no,
46,082118-LD,8/21/18,4/30/14,51,4.25,M,Français,none,VTP,Quebec,EM,Morpho,A,1,,tous,tous,3,0,,2,6,4,0,2K,3,no,
46,082118-LD,8/21/18,4/30/14,51,4.25,M,Français,none,VTP,Quebec,EM,Morpho,A,1,,des,pluriel,2,1,,2,3,4,0,2K,3,no,
46,082118-LD,8/21/18,4/30/14,51,4.25,M,Français,none,VTP,Quebec,EM,Morpho,A,1,,tous,tous,3,0,,2,2,2,1,2K,3,no,
46,082118-LD,8/21/18,4/30/14,51,4.25,M,Français,none,VTP,Quebec,EM,Morpho,A,1,,des,pluriel,1,NA,,2,4,9,0,2K,3,no,
46,082118-LD,8/21/18,4/30/14,51,4.25,M,Français,none,VTP,Quebec,EM,Morpho,A,1,,tous,tous,tous,1,,2,1,1,1,2K,3,no,
46,082118-LD,8/21/18,4/30/14,51,4.25,M,Français,none,VTP,Quebec,EM,Morpho,A,1,1,un,singulier,2,1,,2,1,1,1,2K,3,no,
46,082118-LD,8/21/18,4/30/14,51,4.25,M,Français,none,VTP,Quebec,EM,Morpho,A,1,2,un,singulier,1,1,,2,6,2,0,2K,3,no,
46,082118-LD,8/21/18,4/30/14,51,4.25,M,Français,none,VTP,Quebec,EM,Morpho,A,1,,des,pluriel,1,un,,2,4,3,0,2K,3,no,
46,082118-LD,8/21/18,4/30/14,51,4.25,M,Français,none,VTP,Quebec,EM,Morpho,A,1,2,un,singulier,2,1,deux,2,2,2,1,2K,3,no,
46,082118-LD,8/21/18,4/30/14,51,4.25,M,Français,none,VTP,Quebec,EM,Morpho,A,1,,des,pluriel,1,1,un,2,3,4,0,2K,3,no,
46,082118-LD,8/21/18,4/30/14,51,4.25,M,Français,none,VTP,Quebec,EM,Morpho,A,1,,tous,tous,tous,1,,,,,,2K,3,no,
46,082118-LD,8/21/18,4/30/14,51,4.25,M,Français,none,VTP,Quebec,EM,Morpho,A,1,3,un,singulier,1,1,,,,,,2K,3,no,
46,082118-LD,8/21/18,4/30/14,51,4.25,M,Français,none,VTP,Quebec,EM,Morpho,A,1,3,un,singulier,2,1,deux,,,,,2K,3,no,
46,082118-LD,8/21/18,4/30/14,51,4.25,M,Français,none,VTP,Quebec,EM,Morpho,A,1,,tous,tous,3,0,,,,,,2K,3,no,
46,082118-LD,8/21/18,4/30/14,51,4.25,M,Français,none,VTP,Quebec,EM,Morpho,A,1,,des,pluriel,2,1,,,,,,2K,3,no,
46,082118-LD,8/21/18,4/30/14,51,4.25,M,Français,none,VTP,Quebec,EM,Morpho,A,1,,tous,tous,tous,1,,,,,,2K,3,no,
46,082118-LD,8/21/18,4/30/14,51,4.25,M,Français,none,VTP,Quebec,EM,Morpho,A,1,,des,pluriel,2,1,,,,,,2K,3,no,
47,082118-LA1,8/21/18,5/15/14,51,4.25,M,Français,none,VTP,Quebec,Sarah,Morpho,C,3,,pretest,pretest,tous,1,,1,1,1,1,4K,5,no,
47,082118-LA1,8/21/18,5/15/14,51,4.25,M,Français,none,VTP,Quebec,Sarah,Morpho,C,3,,pretest,pretest,3,0,,1,6,5,0,4K,5,no,
47,082118-LA1,8/21/18,5/15/14,51,4.25,M,Français,none,VTP,Quebec,Sarah,Morpho,C,3,,pretest,pretest,tous,1,,1,4,4,1,4K,5,no,
47,082118-LA1,8/21/18,5/15/14,51,4.25,M,Français,none,VTP,Quebec,Sarah,Morpho,C,3,,pretest,pretest,3,0,,1,2,2,1,4K,5,no,
47,082118-LA1,8/21/18,5/15/14,51,4.25,M,Français,none,VTP,Quebec,Sarah,Morpho,C,3,,tous,tous,tous,1,,1,3,3,1,4K,5,no,
47,082118-LA1,8/21/18,5/15/14,51,4.25,M,Français,none,VTP,Quebec,Sarah,Morpho,C,3,,des,pluriel,2,1,,1,1,1,1,4K,5,no,
47,082118-LA1,8/21/18,5/15/14,51,4.25,M,Français,none,VTP,Quebec,Sarah,Morpho,C,3,1,un,singulier,2,deux,,1,3,3,1,4K,5,no,
47,082118-LA1,8/21/18,5/15/14,51,4.25,M,Français,none,VTP,Quebec,Sarah,Morpho,C,3,,tous,tous,3,0,,1,4,8,0,4K,5,no,
47,082118-LA1,8/21/18,5/15/14,51,4.25,M,Français,none,VTP,Quebec,Sarah,Morpho,C,3,,des,pluriel,2,1,,1,6,tous,0,4K,5,no,
47,082118-LA1,8/21/18,5/15/14,51,4.25,M,Français,none,VTP,Quebec,Sarah,Morpho,C,3,,tous,tous,tous,1,,1,2,2,1,4K,5,no,
47,082118-LA1,8/21/18,5/15/14,51,4.25,M,Français,none,VTP,Quebec,Sarah,Morpho,C,3,,des,pluriel,2,1,,1,6,6,1,4K,5,no,
47,082118-LA1,8/21/18,5/15/14,51,4.25,M,Français,none,VTP,Quebec,Sarah,Morpho,C,3,2,un,singulier,2,deux,,1,3,3,1,4K,5,no,
47,082118-LA1,8/21/18,5/15/14,51,4.25,M,Français,none,VTP,Quebec,Sarah,Morpho,C,3,,des,pluriel,1,un,,1,2,2,1,4K,5,no,
47,082118-LA1,8/21/18,5/15/14,51,4.25,M,Français,none,VTP,Quebec,Sarah,Morpho,C,3,1,un,singulier,1,1,un,1,4,4,1,4K,5,no,
47,082118-LA1,8/21/18,5/15/14,51,4.25,M,Français,none,VTP,Quebec,Sarah,Morpho,C,3,,tous,tous,3,0,,1,1,1,1,4K,5,no,
47,082118-LA1,8/21/18,5/15/14,51,4.25,M,Français,none,VTP,Quebec,Sarah,Morpho,C,3,,des,pluriel,1,1,,,,,,4K,5,no,
47,082118-LA1,8/21/18,5/15/14,51,4.25,M,Français,none,VTP,Quebec,Sarah,Morpho,C,3,2,un,singulier,1,1,,,,,,4K,5,no,
47,082118-LA1,8/21/18,5/15/14,51,4.25,M,Français,none,VTP,Quebec,Sarah,Morpho,C,3,,tous,tous,tous,1,,,,,,4K,5,no,
47,082118-LA1,8/21/18,5/15/14,51,4.25,M,Français,none,VTP,Quebec,Sarah,Morpho,C,3,,des,pluriel,1,1,,,,,,4K,5,no,
47,082118-LA1,8/21/18,5/15/14,51,4.25,M,Français,none,VTP,Quebec,Sarah,Morpho,C,3,3,un,singulier,2,0,,,,,,4K,5,no,
47,082118-LA1,8/21/18,5/15/14,51,4.25,M,Français,none,VTP,Quebec,Sarah,Morpho,C,3,,tous,tous,3,0,,,,,,4K,5,no,
47,082118-LA1,8/21/18,5/15/14,51,4.25,M,Français,none,VTP,Quebec,Sarah,Morpho,C,3,3,un,singulier,1,1,,,,,,4K,5,no,
48,082118-LA2,8/21/18,5/15/14,51,4.25,F,Français,none,VTP,Quebec,Sarah,Morpho,B,2,,pretest,pretest,tous,1,,2,1,1,1,3K,6,no,
48,082118-LA2,8/21/18,5/15/14,51,4.25,F,Français,none,VTP,Quebec,Sarah,Morpho,B,2,,pretest,pretest,3,0,,2,3,3,1,3K,6,no,
48,082118-LA2,8/21/18,5/15/14,51,4.25,F,Français,none,VTP,Quebec,Sarah,Morpho,B,2,,pretest,pretest,tous,1,,2,4,6,0,3K,6,no,
48,082118-LA2,8/21/18,5/15/14,51,4.25,F,Français,none,VTP,Quebec,Sarah,Morpho,B,2,,pretest,pretest,3,0,,2,6,8,0,3K,6,no,
48,082118-LA2,8/21/18,5/15/14,51,4.25,F,Français,none,VTP,Quebec,Sarah,Morpho,B,2,,tous,tous,tous,1,,2,2,2,1,3K,6,no,
48,082118-LA2,8/21/18,5/15/14,51,4.25,F,Français,none,VTP,Quebec,Sarah,Morpho,B,2,,des,pluriel,1,1,un,2,6,tous,0,3K,6,no,
48,082118-LA2,8/21/18,5/15/14,51,4.25,F,Français,none,VTP,Quebec,Sarah,Morpho,B,2,,tous,tous,3,0,,2,3,3,1,3K,6,no,
48,082118-LA2,8/21/18,5/15/14,51,4.25,F,Français,none,VTP,Quebec,Sarah,Morpho,B,2,1,un,singulier,2,0,,2,2,2,1,3K,6,no,
48,082118-LA2,8/21/18,5/15/14,51,4.25,F,Français,none,VTP,Quebec,Sarah,Morpho,B,2,1,un,singulier,1,1,,2,4,6,0,3K,6,no,
48,082118-LA2,8/21/18,5/15/14,51,4.25,F,Français,none,VTP,Quebec,Sarah,Morpho,B,2,,des,pluriel,2,1,,2,1,1,1,3K,6,no,
48,082118-LA2,8/21/18,5/15/14,51,4.25,F,Français,none,VTP,Quebec,Sarah,Morpho,B,2,2,un,singulier,1,1,,2,1,1,1,3K,6,no,
48,082118-LA2,8/21/18,5/15/14,51,4.25,F,Français,none,VTP,Quebec,Sarah,Morpho,B,2,,des,pluriel,1,1,,2,6,tous,0,3K,6,no,
48,082118-LA2,8/21/18,5/15/14,51,4.25,F,Français,none,VTP,Quebec,Sarah,Morpho,B,2,2,un,singulier,2,0,,2,4,6,0,3K,6,no,
48,082118-LA2,8/21/18,5/15/14,51,4.25,F,Français,none,VTP,Quebec,Sarah,Morpho,B,2,,tous,tous,3,0,,2,2,2,1,3K,6,no,
48,082118-LA2,8/21/18,5/15/14,51,4.25,F,Français,none,VTP,Quebec,Sarah,Morpho,B,2,,tous,tous,tous,1,,2,3,3,1,3K,6,no,
48,082118-LA2,8/21/18,5/15/14,51,4.25,F,Français,none,VTP,Quebec,Sarah,Morpho,B,2,,des,pluriel,2,1,,,,,,3K,6,no,
48,082118-LA2,8/21/18,5/15/14,51,4.25,F,Français,none,VTP,Quebec,Sarah,Morpho,B,2,,tous,tous,3,0,,,,,,3K,6,no,
48,082118-LA2,8/21/18,5/15/14,51,4.25,F,Français,none,VTP,Quebec,Sarah,Morpho,B,2,,des,pluriel,2,1,,,,,,3K,6,no,
48,082118-LA2,8/21/18,5/15/14,51,4.25,F,Français,none,VTP,Quebec,Sarah,Morpho,B,2,3,un,singulier,2,0,,,,,,3K,6,no,
48,082118-LA2,8/21/18,5/15/14,51,4.25,F,Français,none,VTP,Quebec,Sarah,Morpho,B,2,,des,pluriel,1,1,,,,,,3K,6,no,
48,082118-LA2,8/21/18,5/15/14,51,4.25,F,Français,none,VTP,Quebec,Sarah,Morpho,B,2,3,un,singulier,1,1,,,,,,3K,6,no,
48,082118-LA2,8/21/18,5/15/14,51,4.25,F,Français,none,VTP,Quebec,Sarah,Morpho,B,2,,tous,tous,tous,1,,,,,,3K,6,no,
49,082118-MG,8/21/18,10/17/14,46,3.84,F,Français,none,VTP,Quebec,Sarah,Morpho,A,1,,pretest,pretest,tous,1,,1,1,1,1,4K,9,no,
49,082118-MG,8/21/18,10/17/14,46,3.84,F,Français,none,VTP,Quebec,Sarah,Morpho,A,1,,pretest,pretest,3,"1,0",,1,6,6,1,4K,9,no,
49,082118-MG,8/21/18,10/17/14,46,3.84,F,Français,none,VTP,Quebec,Sarah,Morpho,A,1,,pretest,pretest,tous,1,,1,4,4,1,4K,9,no,
49,082118-MG,8/21/18,10/17/14,46,3.84,F,Français,none,VTP,Quebec,Sarah,Morpho,A,1,,pretest,pretest,3,"1,0",,1,2,2,1,4K,9,no,
49,082118-MG,8/21/18,10/17/14,46,3.84,F,Français,none,VTP,Quebec,Sarah,Morpho,A,1,1,un,singulier,1,1,,1,3,3,1,4K,9,no,
49,082118-MG,8/21/18,10/17/14,46,3.84,F,Français,none,VTP,Quebec,Sarah,Morpho,A,1,,tous,tous,3,0,,1,1,1,1,4K,9,no,
49,082118-MG,8/21/18,10/17/14,46,3.84,F,Français,none,VTP,Quebec,Sarah,Morpho,A,1,,des,pluriel,2,1,,1,3,3,1,4K,9,no,
49,082118-MG,8/21/18,10/17/14,46,3.84,F,Français,none,VTP,Quebec,Sarah,Morpho,A,1,,tous,tous,3,0,,1,4,4,1,4K,9,no,
49,082118-MG,8/21/18,10/17/14,46,3.84,F,Français,none,VTP,Quebec,Sarah,Morpho,A,1,,des,pluriel,1,1,,1,6,7,0,4K,9,no,
49,082118-MG,8/21/18,10/17/14,46,3.84,F,Français,none,VTP,Quebec,Sarah,Morpho,A,1,,tous,tous,tous,1,,1,2,tous,0,4K,9,no,
49,082118-MG,8/21/18,10/17/14,46,3.84,F,Français,none,VTP,Quebec,Sarah,Morpho,A,1,1,un,singulier,2,0,deux,1,6,5,0,4K,9,no,
49,082118-MG,8/21/18,10/17/14,46,3.84,F,Français,none,VTP,Quebec,Sarah,Morpho,A,1,2,un,singulier,1,1,,1,3,3,1,4K,9,no,
49,082118-MG,8/21/18,10/17/14,46,3.84,F,Français,none,VTP,Quebec,Sarah,Morpho,A,1,,des,pluriel,1,un,,1,2,2,1,4K,9,no,
49,082118-MG,8/21/18,10/17/14,46,3.84,F,Français,none,VTP,Quebec,Sarah,Morpho,A,1,2,un,singulier,2,0,deux,1,4,4,1,4K,9,no,
49,082118-MG,8/21/18,10/17/14,46,3.84,F,Français,none,VTP,Quebec,Sarah,Morpho,A,1,,des,pluriel,1,0,un,1,1,1,1,4K,9,no,
49,082118-MG,8/21/18,10/17/14,46,3.84,F,Français,none,VTP,Quebec,Sarah,Morpho,A,1,,tous,tous,tous,1,,,,,,4K,9,no,
49,082118-MG,8/21/18,10/17/14,46,3.84,F,Français,none,VTP,Quebec,Sarah,Morpho,A,1,3,un,singulier,1,1,,,,,,4K,9,no,
49,082118-MG,8/21/18,10/17/14,46,3.84,F,Français,none,VTP,Quebec,Sarah,Morpho,A,1,3,un,singulier,2,deux,,,,,,4K,9,no,
49,082118-MG,8/21/18,10/17/14,46,3.84,F,Français,none,VTP,Quebec,Sarah,Morpho,A,1,,tous,tous,3,0,trois,,,,,4K,9,no,
49,082118-MG,8/21/18,10/17/14,46,3.84,F,Français,none,VTP,Quebec,Sarah,Morpho,A,1,,des,pluriel,2,1,,,,,,4K,9,no,
49,082118-MG,8/21/18,10/17/14,46,3.84,F,Français,none,VTP,Quebec,Sarah,Morpho,A,1,,tous,tous,tous,1,,,,,,4K,9,no,
49,082118-MG,8/21/18,10/17/14,46,3.84,F,Français,none,VTP,Quebec,Sarah,Morpho,A,1,,des,pluriel,2,1,deux,,,,,4K,9,no,
50,082118-VM,8/21/18,8/20/15,36,3,M,Français,none,VTP,Quebec,EM,Morpho,C,3,,pretest,pretest,tous,1,,2,1,1,1,1K,2,no,
50,082118-VM,8/21/18,8/20/15,36,3,M,Français,none,VTP,Quebec,EM,Morpho,C,3,,pretest,pretest,3,"1,0",,2,3,2,0,1K,2,no,
50,082118-VM,8/21/18,8/20/15,36,3,M,Français,none,VTP,Quebec,EM,Morpho,C,3,,pretest,pretest,tous,1,,2,4,5,0,1K,2,no,
50,082118-VM,8/21/18,8/20/15,36,3,M,Français,none,VTP,Quebec,EM,Morpho,C,3,,pretest,pretest,3,"1,0",,2,6,2,0,1K,2,no,
50,082118-VM,8/21/18,8/20/15,36,3,M,Français,none,VTP,Quebec,EM,Morpho,C,3,,tous,tous,tous,1,,2,2,2,1,1K,2,no,
50,082118-VM,8/21/18,8/20/15,36,3,M,Français,none,VTP,Quebec,EM,Morpho,C,3,,des,pluriel,2,1,,2,6,4,0,1K,2,no,
50,082118-VM,8/21/18,8/20/15,36,3,M,Français,none,VTP,Quebec,EM,Morpho,C,3,1,un,singulier,2,1,,2,3,2,0,1K,2,no,
50,082118-VM,8/21/18,8/20/15,36,3,M,Français,none,VTP,Quebec,EM,Morpho,C,3,,tous,tous,3,0,,2,2,2,1,1K,2,no,
