"","Experiment","Subject","Language","Age","Sex","Query","Response"
"25850",NA,"578","English",54,"M",1,1
"25851",NA,"578","English",54,"M",8,6
"25852",NA,"578","English",54,"M",8,8
"25853",NA,"578","English",54,"M",4,4
"25854",NA,"578","English",54,"M",2,2
"25855",NA,"578","English",54,"M",6,6
"25856",NA,"578","English",54,"M",1,1
"25857",NA,"578","English",54,"M",2,2
"25858",NA,"578","English",54,"M",4,4
"25859",NA,"578","English",54,"M",2,2
"25860",NA,"578","English",54,"M",4,4
"25861",NA,"578","English",54,"M",3,3
"25862",NA,"578","English",54,"M",3,3
"25863",NA,"578","English",54,"M",6,6
"25864",NA,"578","English",54,"M",6,6
"25865",NA,"578","English",54,"M",3,3
"25866",NA,"578","English",54,"M",8,8
"25867",NA,"578","English",54,"M",1,1
"25868",NA,"578","English",54,"M",1,1
"25869",NA,"578","English",54,"M",8,8
"25870",NA,"578","English",54,"M",8,6
"25871",NA,"578","English",54,"M",4,4
"25872",NA,"578","English",54,"M",2,2
"25873",NA,"578","English",54,"M",6,8
"25874",NA,"580","English",46,"F",1,1
"25875",NA,"580","English",46,"F",6,6
"25876",NA,"580","English",46,"F",4,5
"25877",NA,"580","English",46,"F",1,1
"25878",NA,"580","English",46,"F",4,6
"25879",NA,"580","English",46,"F",4,6
"25880",NA,"580","English",46,"F",3,3
"25881",NA,"580","English",46,"F",8,7
"25882",NA,"580","English",46,"F",3,3
"25883",NA,"580","English",46,"F",2,2
"25884",NA,"580","English",46,"F",6,9
"25885",NA,"580","English",46,"F",8,9
"25886",NA,"580","English",46,"F",6,6
"25887",NA,"580","English",46,"F",1,1
"25888",NA,"580","English",46,"F",2,2
"25889",NA,"580","English",46,"F",2,2
"25890",NA,"580","English",46,"F",8,6
"25891",NA,"580","English",46,"F",3,3
"25892",NA,"580","English",46,"F",1,1
"25893",NA,"580","English",46,"F",6,10
"25894",NA,"580","English",46,"F",4,9
"25895",NA,"580","English",46,"F",1,1
"25896",NA,"580","English",46,"F",4,6
"25897",NA,"580","English",46,"F",4,5
"25898",NA,"580","English",46,"F",3,5
"25899",NA,"580","English",46,"F",8,9
"25900",NA,"580","English",46,"F",3,5
"25901",NA,"580","English",46,"F",2,2
"25902",NA,"580","English",46,"F",6,16
"25903",NA,"580","English",46,"F",8,16
"25904",NA,"580","English",46,"F",6,9
"25905",NA,"580","English",46,"F",1,1
"25906",NA,"580","English",46,"F",2,2
"25907",NA,"580","English",46,"F",2,2
"25908",NA,"580","English",46,"F",8,11
"25909",NA,"580","English",46,"F",3,5
"25910",NA,"580","English",46,"F",1,1
"25911",NA,"580","English",46,"F",3,3
"25912",NA,"580","English",46,"F",8,6
"25913",NA,"580","English",46,"F",2,2
"25914",NA,"580","English",46,"F",4,4
"25915",NA,"580","English",46,"F",6,5
"25916",NA,"580","English",46,"F",6,6
"25917",NA,"580","English",46,"F",1,1
"25918",NA,"580","English",46,"F",8,9
"25919",NA,"580","English",46,"F",3,4
"25920",NA,"580","English",46,"F",3,3
"25921",NA,"580","English",46,"F",4,5
"25922",NA,"580","English",46,"F",4,4
"25923",NA,"580","English",46,"F",2,2
"25924",NA,"580","English",46,"F",1,1
"25925",NA,"580","English",46,"F",2,2
"25926",NA,"580","English",46,"F",6,4
"25927",NA,"580","English",46,"F",8,5
"25928",NA,"580","English",46,"F",1,1
"25929",NA,"580","English",46,"F",3,3
"25930",NA,"580","English",46,"F",8,4
"25931",NA,"580","English",46,"F",2,2
"25932",NA,"580","English",46,"F",4,5
"25933",NA,"580","English",46,"F",6,4
"25934",NA,"580","English",46,"F",6,4
"25935",NA,"580","English",46,"F",1,1
"25936",NA,"580","English",46,"F",8,4
"25937",NA,"580","English",46,"F",3,3
"25938",NA,"580","English",46,"F",3,3
"25939",NA,"580","English",46,"F",4,4
"25940",NA,"580","English",46,"F",4,3
"25941",NA,"580","English",46,"F",2,2
"25942",NA,"580","English",46,"F",1,1
"25943",NA,"580","English",46,"F",2,2
"25944",NA,"580","English",46,"F",6,5
"25945",NA,"580","English",46,"F",8,4
"25946",NA,"580","English",48,"F",1,1
"25947",NA,"580","English",48,"F",1,1
"25948",NA,"580","English",48,"F",8,6
"25949",NA,"580","English",48,"F",1,1
"25950",NA,"580","English",48,"F",8,7
"25951",NA,"580","English",48,"F",4,4
"25952",NA,"580","English",48,"F",6,6
"25953",NA,"580","English",48,"F",3,3
"25954",NA,"580","English",48,"F",4,4
"25955",NA,"580","English",48,"F",2,2
"25956",NA,"580","English",48,"F",3,3
"25957",NA,"580","English",48,"F",2,2
"25958",NA,"580","English",48,"F",6,6
"25959",NA,"580","English",48,"F",6,6
"25960",NA,"580","English",48,"F",2,2
"25961",NA,"580","English",48,"F",4,4
"25962",NA,"580","English",48,"F",8,6
"25963",NA,"580","English",48,"F",3,NA
"25964",NA,"580","English",48,"F",1,1
"25965",NA,"580","English",48,"F",1,1
"25966",NA,"580","English",48,"F",8,8
"25967",NA,"580","English",48,"F",1,1
"25968",NA,"580","English",48,"F",8,7
"25969",NA,"580","English",48,"F",4,4
"25970",NA,"580","English",48,"F",6,7
"25971",NA,"580","English",48,"F",3,3
"25972",NA,"580","English",48,"F",4,4
"25973",NA,"580","English",48,"F",2,2
"25974",NA,"580","English",48,"F",3,3
"25975",NA,"580","English",48,"F",2,2
"25976",NA,"580","English",48,"F",6,6
"25977",NA,"580","English",48,"F",6,6
"25978",NA,"580","English",48,"F",2,2
"25979",NA,"580","English",48,"F",4,4
"25980",NA,"580","English",48,"F",8,7
"25981",NA,"580","English",48,"F",3,3
"25982",NA,"580","English",49,"F",1,1
"25983",NA,"580","English",49,"F",2,2
"25984",NA,"580","English",49,"F",4,4
"25985",NA,"580","English",49,"F",2,2
"25986",NA,"580","English",49,"F",4,4
"25987",NA,"580","English",49,"F",3,3
"25988",NA,"580","English",49,"F",3,3
"25989",NA,"580","English",49,"F",6,6
"25990",NA,"580","English",49,"F",6,5
"25991",NA,"580","English",49,"F",3,3
"25992",NA,"580","English",49,"F",8,8
"25993",NA,"580","English",49,"F",1,1
"25994",NA,"580","English",49,"F",1,1
"25995",NA,"580","English",49,"F",8,8
"25996",NA,"580","English",49,"F",8,8
"25997",NA,"580","English",49,"F",4,5
"25998",NA,"580","English",49,"F",2,2
"25999",NA,"580","English",49,"F",6,6
"26000",NA,"580","English",49,"F",1,1
"26001",NA,"580","English",49,"F",2,2
"26002",NA,"580","English",49,"F",4,4
"26003",NA,"580","English",49,"F",2,2
"26004",NA,"580","English",49,"F",4,4
"26005",NA,"580","English",49,"F",3,3
"26006",NA,"580","English",49,"F",3,3
"26007",NA,"580","English",49,"F",6,6
"26008",NA,"580","English",49,"F",6,6
"26009",NA,"580","English",49,"F",3,3
"26010",NA,"580","English",49,"F",8,8
"26011",NA,"580","English",49,"F",1,1
"26012",NA,"580","English",49,"F",1,1
"26013",NA,"580","English",49,"F",8,8
"26014",NA,"580","English",49,"F",8,8
"26015",NA,"580","English",49,"F",4,4
"26016",NA,"580","English",49,"F",2,2
"26017",NA,"580","English",49,"F",6,6
"26018",NA,"581","English",35,"F",1,1
"26019",NA,"581","English",35,"F",3,5
"26020",NA,"581","English",35,"F",4,5
"26021",NA,"581","English",35,"F",2,2
"26022",NA,"581","English",35,"F",8,9
"26023",NA,"581","English",35,"F",4,3
"26024",NA,"581","English",35,"F",3,13
"26025",NA,"581","English",35,"F",8,4
"26026",NA,"581","English",35,"F",2,2
"26027",NA,"581","English",35,"F",4,6
"26028",NA,"581","English",35,"F",1,1
"26029",NA,"581","English",35,"F",6,4
"26030",NA,"581","English",35,"F",2,2
"26031",NA,"581","English",35,"F",6,5
"26032",NA,"581","English",35,"F",8,3
"26033",NA,"581","English",35,"F",3,15
"26034",NA,"581","English",35,"F",6,15
"26035",NA,"581","English",35,"F",1,1
"26036",NA,"581","English",35,"F",1,1
"26037",NA,"581","English",35,"F",3,3
"26038",NA,"581","English",35,"F",4,3
"26039",NA,"581","English",35,"F",2,2
"26040",NA,"581","English",35,"F",8,5
"26041",NA,"581","English",35,"F",4,5
"26042",NA,"581","English",35,"F",3,NA
"26043",NA,"581","English",35,"F",8,NA
"26044",NA,"581","English",35,"F",2,NA
"26045",NA,"581","English",35,"F",4,NA
"26046",NA,"581","English",35,"F",1,NA
"26047",NA,"581","English",35,"F",6,NA
"26048",NA,"581","English",35,"F",2,NA
"26049",NA,"581","English",35,"F",6,NA
"26050",NA,"581","English",35,"F",8,NA
"26051",NA,"581","English",35,"F",3,NA
"26052",NA,"581","English",35,"F",6,NA
"26053",NA,"581","English",35,"F",1,NA
"26054",NA,"581","English",36,"F",1,1
"26055",NA,"581","English",36,"F",2,2
"26056",NA,"581","English",36,"F",4,4
"26057",NA,"581","English",36,"F",2,2
"26058",NA,"581","English",36,"F",4,3
"26059",NA,"581","English",36,"F",3,5
"26060",NA,"581","English",36,"F",3,5
"26061",NA,"581","English",36,"F",6,4
"26062",NA,"581","English",36,"F",6,3
"26063",NA,"581","English",36,"F",3,3
"26064",NA,"581","English",36,"F",8,3
"26065",NA,"581","English",36,"F",1,1
"26066",NA,"581","English",36,"F",1,1
"26067",NA,"581","English",36,"F",8,3
"26068",NA,"581","English",36,"F",8,4
"26069",NA,"581","English",36,"F",4,5
"26070",NA,"581","English",36,"F",2,2
"26071",NA,"581","English",36,"F",6,2
"26072",NA,"581","English",36,"F",1,1
"26073",NA,"581","English",36,"F",2,2
"26074",NA,"581","English",36,"F",4,3
"26075",NA,"581","English",36,"F",2,2
"26076",NA,"581","English",36,"F",4,3
"26077",NA,"581","English",36,"F",3,3
"26078",NA,"581","English",36,"F",3,3
"26079",NA,"581","English",36,"F",6,7
"26080",NA,"581","English",36,"F",6,3
"26081",NA,"581","English",36,"F",3,3
"26082",NA,"581","English",36,"F",8,3
"26083",NA,"581","English",36,"F",1,1
"26084",NA,"581","English",36,"F",1,1
"26085",NA,"581","English",36,"F",8,3
"26086",NA,"581","English",36,"F",8,3
"26087",NA,"581","English",36,"F",4,3
"26088",NA,"581","English",36,"F",2,2
"26089",NA,"581","English",36,"F",6,3
"26090",NA,"581","English",36,"F",1,1
"26091",NA,"581","English",36,"F",3,3
"26092",NA,"581","English",36,"F",4,3
"26093",NA,"581","English",36,"F",1,1
"26094",NA,"581","English",36,"F",8,3
"26095",NA,"581","English",36,"F",8,3
"26096",NA,"581","English",36,"F",4,3
"26097",NA,"581","English",36,"F",2,2
"26098",NA,"581","English",36,"F",3,3
"26099",NA,"581","English",36,"F",6,3
"26100",NA,"581","English",36,"F",1,1
"26101",NA,"581","English",36,"F",4,3
"26102",NA,"581","English",36,"F",2,2
"26103",NA,"581","English",36,"F",3,3
"26104",NA,"581","English",36,"F",2,2
"26105",NA,"581","English",36,"F",6,4
"26106",NA,"581","English",36,"F",8,3
"26107",NA,"581","English",36,"F",6,3
"26108",NA,"581","English",36,"F",1,1
"26109",NA,"581","English",36,"F",3,3
"26110",NA,"581","English",36,"F",4,4
"26111",NA,"581","English",36,"F",1,1
"26112",NA,"581","English",36,"F",8,3
"26113",NA,"581","English",36,"F",8,6
"26114",NA,"581","English",36,"F",4,3
"26115",NA,"581","English",36,"F",2,2
"26116",NA,"581","English",36,"F",3,3
"26117",NA,"581","English",36,"F",6,14
"26118",NA,"581","English",36,"F",1,1
"26119",NA,"581","English",36,"F",4,3
"26120",NA,"581","English",36,"F",2,2
"26121",NA,"581","English",36,"F",3,3
"26122",NA,"581","English",36,"F",2,2
"26123",NA,"581","English",36,"F",6,3
"26124",NA,"581","English",36,"F",8,3
"26125",NA,"581","English",36,"F",6,3
"26126",NA,"583","English",45,"F",1,1
"26127",NA,"583","English",45,"F",2,2
"26128",NA,"583","English",45,"F",4,4
"26129",NA,"583","English",45,"F",2,2
"26130",NA,"583","English",45,"F",4,4
"26131",NA,"583","English",45,"F",3,3
"26132",NA,"583","English",45,"F",3,3
"26133",NA,"583","English",45,"F",6,4
"26134",NA,"583","English",45,"F",6,6
"26135",NA,"583","English",45,"F",3,3
"26136",NA,"583","English",45,"F",8,8
"26137",NA,"583","English",45,"F",1,1
"26138",NA,"583","English",45,"F",1,1
"26139",NA,"583","English",45,"F",8,8
"26140",NA,"583","English",45,"F",8,8
"26141",NA,"583","English",45,"F",4,4
"26142",NA,"583","English",45,"F",2,2
"26143",NA,"583","English",45,"F",6,6
"26144",NA,"583","English",45,"F",1,1
"26145",NA,"583","English",45,"F",2,2
"26146",NA,"583","English",45,"F",4,4
"26147",NA,"583","English",45,"F",2,2
"26148",NA,"583","English",45,"F",4,4
"26149",NA,"583","English",45,"F",3,3
"26150",NA,"583","English",45,"F",3,3
"26151",NA,"583","English",45,"F",6,6
"26152",NA,"583","English",45,"F",6,6
"26153",NA,"583","English",45,"F",3,3
"26154",NA,"583","English",45,"F",8,8
"26155",NA,"583","English",45,"F",1,1
"26156",NA,"583","English",45,"F",1,1
"26157",NA,"583","English",45,"F",8,8
"26158",NA,"583","English",45,"F",8,8
"26159",NA,"583","English",45,"F",4,4
"26160",NA,"583","English",45,"F",2,2
"26161",NA,"583","English",45,"F",6,6
"26162",NA,"586","English",57,"F",1,1
"26163",NA,"586","English",57,"F",1,1
"26164",NA,"586","English",57,"F",8,8
"26165",NA,"586","English",57,"F",1,1
"26166",NA,"586","English",57,"F",8,7
"26167",NA,"586","English",57,"F",4,4
"26168",NA,"586","English",57,"F",6,6
"26169",NA,"586","English",57,"F",3,3
"26170",NA,"586","English",57,"F",4,4
"26171",NA,"586","English",57,"F",2,2
"26172",NA,"586","English",57,"F",3,3
"26173",NA,"586","English",57,"F",2,2
"26174",NA,"586","English",57,"F",6,6
"26175",NA,"586","English",57,"F",6,6
"26176",NA,"586","English",57,"F",2,2
"26177",NA,"586","English",57,"F",4,4
"26178",NA,"586","English",57,"F",8,8
"26179",NA,"586","English",57,"F",3,3
"26180",NA,"586","English",57,"F",1,1
"26181",NA,"586","English",57,"F",1,1
"26182",NA,"586","English",57,"F",8,8
"26183",NA,"586","English",57,"F",1,1
"26184",NA,"586","English",57,"F",8,8
"26185",NA,"586","English",57,"F",4,4
"26186",NA,"586","English",57,"F",6,6
"26187",NA,"586","English",57,"F",3,3
"26188",NA,"586","English",57,"F",4,4
"26189",NA,"586","English",57,"F",2,2
"26190",NA,"586","English",57,"F",3,3
"26191",NA,"586","English",57,"F",2,2
"26192",NA,"586","English",57,"F",6,6
"26193",NA,"586","English",57,"F",6,6
"26194",NA,"586","English",57,"F",2,2
"26195",NA,"586","English",57,"F",4,4
"26196",NA,"586","English",57,"F",8,7
"26197",NA,"586","English",57,"F",3,3
"26198",NA,"586","English",57,"F",1,1
"26199",NA,"586","English",57,"F",3,3
"26200",NA,"586","English",57,"F",4,4
"26201",NA,"586","English",57,"F",2,2
"26202",NA,"586","English",57,"F",8,8
"26203",NA,"586","English",57,"F",4,4
"26204",NA,"586","English",57,"F",3,3
"26205",NA,"586","English",57,"F",8,8
"26206",NA,"586","English",57,"F",2,2
"26207",NA,"586","English",57,"F",4,4
"26208",NA,"586","English",57,"F",1,1
"26209",NA,"586","English",57,"F",6,6
"26210",NA,"586","English",57,"F",2,2
"26211",NA,"586","English",57,"F",6,6
"26212",NA,"586","English",57,"F",8,8
"26213",NA,"586","English",57,"F",3,3
"26214",NA,"586","English",57,"F",6,6
"26215",NA,"586","English",57,"F",1,1
"26216",NA,"586","English",57,"F",1,1
"26217",NA,"586","English",57,"F",3,3
"26218",NA,"586","English",57,"F",4,4
"26219",NA,"586","English",57,"F",2,2
"26220",NA,"586","English",57,"F",8,8
"26221",NA,"586","English",57,"F",4,4
"26222",NA,"586","English",57,"F",3,3
"26223",NA,"586","English",57,"F",8,7
"26224",NA,"586","English",57,"F",2,2
"26225",NA,"586","English",57,"F",4,4
"26226",NA,"586","English",57,"F",1,1
"26227",NA,"586","English",57,"F",6,6
"26228",NA,"586","English",57,"F",2,2
"26229",NA,"586","English",57,"F",6,5
"26230",NA,"586","English",57,"F",8,8
"26231",NA,"586","English",57,"F",3,3
"26232",NA,"586","English",57,"F",6,6
"26233",NA,"586","English",57,"F",1,1
"26234",NA,"586","English",58,"F",1,1
"26235",NA,"586","English",58,"F",3,3
"26236",NA,"586","English",58,"F",8,8
"26237",NA,"586","English",58,"F",2,2
"26238",NA,"586","English",58,"F",1,1
"26239",NA,"586","English",58,"F",2,2
"26240",NA,"586","English",58,"F",4,4
"26241",NA,"586","English",58,"F",4,4
"26242",NA,"586","English",58,"F",3,3
"26243",NA,"586","English",58,"F",3,3
"26244",NA,"586","English",58,"F",6,6
"26245",NA,"586","English",58,"F",8,8
"26246",NA,"586","English",58,"F",4,4
"26247",NA,"586","English",58,"F",1,1
"26248",NA,"586","English",58,"F",6,6
"26249",NA,"586","English",58,"F",6,6
"26250",NA,"586","English",58,"F",2,2
"26251",NA,"586","English",58,"F",8,8
"26252",NA,"586","English",58,"F",1,1
"26253",NA,"586","English",58,"F",3,3
"26254",NA,"586","English",58,"F",8,8
"26255",NA,"586","English",58,"F",2,2
"26256",NA,"586","English",58,"F",1,1
"26257",NA,"586","English",58,"F",2,2
"26258",NA,"586","English",58,"F",4,4
"26259",NA,"586","English",58,"F",4,4
"26260",NA,"586","English",58,"F",3,3
"26261",NA,"586","English",58,"F",3,3
"26262",NA,"586","English",58,"F",6,6
"26263",NA,"586","English",58,"F",8,8
"26264",NA,"586","English",58,"F",4,4
"26265",NA,"586","English",58,"F",1,1
"26266",NA,"586","English",58,"F",6,5
"26267",NA,"586","English",58,"F",6,6
"26268",NA,"586","English",58,"F",2,2
"26269",NA,"586","English",58,"F",8,8
"26270",NA,"586","English",58,"F",1,1
"26271",NA,"586","English",58,"F",2,2
"26272",NA,"586","English",58,"F",4,4
"26273",NA,"586","English",58,"F",2,2
"26274",NA,"586","English",58,"F",4,4
"26275",NA,"586","English",58,"F",3,3
"26276",NA,"586","English",58,"F",3,3
"26277",NA,"586","English",58,"F",6,6
"26278",NA,"586","English",58,"F",6,6
"26279",NA,"586","English",58,"F",3,3
"26280",NA,"586","English",58,"F",8,8
"26281",NA,"586","English",58,"F",1,1
"26282",NA,"586","English",58,"F",1,1
"26283",NA,"586","English",58,"F",8,9
"26284",NA,"586","English",58,"F",8,7
"26285",NA,"586","English",58,"F",4,4
"26286",NA,"586","English",58,"F",2,2
"26287",NA,"586","English",58,"F",6,5
"26288",NA,"586","English",58,"F",1,1
"26289",NA,"586","English",58,"F",2,2
"26290",NA,"586","English",58,"F",4,4
"26291",NA,"586","English",58,"F",2,2
"26292",NA,"586","English",58,"F",4,4
"26293",NA,"586","English",58,"F",3,3
"26294",NA,"586","English",58,"F",3,3
"26295",NA,"586","English",58,"F",6,6
"26296",NA,"586","English",58,"F",6,6
"26297",NA,"586","English",58,"F",3,3
"26298",NA,"586","English",58,"F",8,8
"26299",NA,"586","English",58,"F",1,1
"26300",NA,"586","English",58,"F",1,1
"26301",NA,"586","English",58,"F",8,8
"26302",NA,"586","English",58,"F",8,8
"26303",NA,"586","English",58,"F",4,4
"26304",NA,"586","English",58,"F",2,2
"26305",NA,"586","English",58,"F",6,6
"26306",NA,"586","English",58,"F",1,1
"26307",NA,"586","English",58,"F",3,3
"26308",NA,"586","English",58,"F",4,4
"26309",NA,"586","English",58,"F",1,1
"26310",NA,"586","English",58,"F",8,9
"26311",NA,"586","English",58,"F",8,8
"26312",NA,"586","English",58,"F",4,4
"26313",NA,"586","English",58,"F",2,2
"26314",NA,"586","English",58,"F",3,3
"26315",NA,"586","English",58,"F",6,6
"26316",NA,"586","English",58,"F",1,1
"26317",NA,"586","English",58,"F",4,4
"26318",NA,"586","English",58,"F",2,2
"26319",NA,"586","English",58,"F",3,3
"26320",NA,"586","English",58,"F",2,2
"26321",NA,"586","English",58,"F",6,6
"26322",NA,"586","English",58,"F",8,7
"26323",NA,"586","English",58,"F",6,6
"26324",NA,"586","English",58,"F",1,1
"26325",NA,"586","English",58,"F",3,3
"26326",NA,"586","English",58,"F",4,4
"26327",NA,"586","English",58,"F",1,1
"26328",NA,"586","English",58,"F",8,8
"26329",NA,"586","English",58,"F",8,6
"26330",NA,"586","English",58,"F",4,4
"26331",NA,"586","English",58,"F",2,2
"26332",NA,"586","English",58,"F",3,3
"26333",NA,"586","English",58,"F",6,6
"26334",NA,"586","English",58,"F",1,1
"26335",NA,"586","English",58,"F",4,4
"26336",NA,"586","English",58,"F",2,2
"26337",NA,"586","English",58,"F",3,3
"26338",NA,"586","English",58,"F",2,2
"26339",NA,"586","English",58,"F",6,6
"26340",NA,"586","English",58,"F",8,8
"26341",NA,"586","English",58,"F",6,6
"26342",NA,"586","English",59,"F",1,1
"26343",NA,"586","English",59,"F",4,4
"26344",NA,"586","English",59,"F",6,6
"26345",NA,"586","English",59,"F",4,4
"26346",NA,"586","English",59,"F",8,8
"26347",NA,"586","English",59,"F",3,3
"26348",NA,"586","English",59,"F",8,8
"26349",NA,"586","English",59,"F",4,4
"26350",NA,"586","English",59,"F",6,7
"26351",NA,"586","English",59,"F",6,6
"26352",NA,"586","English",59,"F",2,2
"26353",NA,"586","English",59,"F",3,3
"26354",NA,"586","English",59,"F",8,8
"26355",NA,"586","English",59,"F",1,1
"26356",NA,"586","English",59,"F",1,1
"26357",NA,"586","English",59,"F",3,3
"26358",NA,"586","English",59,"F",2,2
"26359",NA,"586","English",59,"F",2,2
"26360",NA,"586","English",59,"F",1,1
"26361",NA,"586","English",59,"F",4,4
"26362",NA,"586","English",59,"F",6,6
"26363",NA,"586","English",59,"F",4,4
"26364",NA,"586","English",59,"F",8,8
"26365",NA,"586","English",59,"F",3,3
"26366",NA,"586","English",59,"F",8,8
